unique_id,size,complexity,transformations,n_transformations,final_status,nmae_AutoARIMA,nrmse_AutoARIMA,smape_AutoARIMA,nmae_naive,nrmse_naive,smape_naive,nmae_seasonal_naive,nrmse_seasonal_naive,smape_seasonal_naive,%nmae_arima_vs_snaive,%nrmse_arima_vs_snaive,%smape_arima_vs_snaive,%nmae_arima_vs_naive,%nrmse_arima_vs_naive,%smape_arima_vs_naive,nmae_RF,nrmse_RF,smape_RF,nmae_LGBM,nrmse_LGBM,smape_LGBM,%nmae_rf_vs_snaive,%nrmse_rf_vs_snaive,%smape_rf_vs_snaive,%nmae_rf_vs_naive,%nrmse_rf_vs_naive,%smape_rf_vs_naive,%nmae_lgbm_vs_snaive,%nrmse_lgbm_vs_snaive,%smape_lgbm_vs_snaive,%nmae_lgbm_vs_naive,%nrmse_lgbm_vs_naive,%smape_lgbm_vs_naive
M29158,324,1572.164,['difference'],1,stationary,0.0389946209143669,0.0448252692166069,0.0197650803579955,0.0473933649289099,0.0515709175185316,0.0240542620288057,0.0583530805687203,0.0659621216583968,0.0299066538006437,33.17470040258735,32.043924468125724,33.91075949269133,17.721349870685668,13.0803340846141,17.83127524624822,0.04841415951766742,0.056048473229940436,0.02468543594573163,0.038911964325960946,0.045112535638750846,0.01970633475459433,17.032384501702825,15.029304969595952,17.45838196983338,-2.1538765822783703,-8.68232703015195,-2.623958765270288,33.31634945967293,31.608422372496342,34.10718937011208,17.895755272222313,12.52330226131809,18.075496429716267
M29293,324,650.461,['difference'],1,stationary,0.0098198388391781,0.0115017073298464,0.0049136373132682,0.0142731277533039,0.0170970519423396,0.0071610583501099,0.0241409691629955,0.0259084773670685,0.012196743621651,59.322930355959045,55.606394127715376,59.71353120397015,31.200511836622084,32.72695568431109,31.383922975676636,0.01523751343982983,0.017659389732336862,0.007651012813523918,0.009421523204870998,0.011304204385990486,0.00471374288540275,36.88110308683604,31.83933782699561,37.27003656990663,-6.756652803746515,-3.2890921305834784,-6.841928098609876,60.972887454275096,56.368704243658385,61.352447574324934,33.99118001525536,33.88214281553155,34.175331983848324
M29364,469,2778.398,['difference'],1,stationary,0.3335626314021465,0.3597367824275691,0.1468293917261666,0.3123225899773206,0.3412469602663204,0.1391157516486405,0.2993305031776216,0.3299613909623181,0.1279557742533981,-11.436231142875403,-9.023901668741429,-14.75011001488061,-6.80067408072155,-5.4183111687848,-5.544763972528493,0.16196795180947834,0.2120377991562351,0.09742105599161574,0.14852824529782332,0.1950395561437229,0.08833672805337497,45.8899276585363,35.738603071760586,23.863493804752196,48.14081433519116,37.863827712705834,29.97122551753271,50.37984979108955,40.89018852330011,30.963078009721762,52.44396336857711,42.84504219715025,36.5012753721205
M29499,324,552.178,"['difference', 'difference']",2,stationary,0.0508700175777485,0.0544081049965887,0.025993888478307,0.0533571610926729,0.0570987964859304,0.0273030872146172,0.0576972172581056,0.0610796079776672,0.0296121232769573,11.832805817680883,10.922635560329368,12.218761771351216,4.661311554047268,4.712343613064882,4.795057518657493,0.01691392545643548,0.020381113698112234,0.008521396933763518,0.029103247537084244,0.032326468499718465,0.014743417513117965,70.68502388811598,66.63188521844432,71.2232829302232,68.30055214695795,64.30552839562161,68.78962123667306,49.558663450106565,47.07485923691892,50.21154891452662,45.455779615904724,43.38502649931691,46.00091411924725
M29516,324,1038.846,['difference'],1,stationary,0.0137346777297065,0.019463266206969,0.006824227182475,0.0251546391752577,0.0288365092569848,0.012526419093742,0.0459106529209622,0.0513397921566545,0.0234281162620891,70.08389805879794,62.089316319045096,70.87163514926787,45.399027058133946,32.50477707437995,45.52132471853574,0.012365758143420127,0.01598874454482269,0.006142910746739092,0.0122581328601456,0.015731681127698398,0.006090539296351855,73.0656016486882,68.85701349153148,73.77974960505286,50.841043446239595,44.553814047551946,50.9603606524071,73.3000249827667,69.35772338209728,74.00329062645365,51.2688980559785,45.44526527985402,51.37844861509869
M29727,324,446.99,['difference'],1,stationary,0.0233343676457918,0.0281959464167595,0.0116943583332353,0.0398601398601398,0.0482973332862433,0.0197488472146649,0.0353146853146853,0.0460822712653611,0.0175437663861884,33.92446389409448,38.81389601134142,33.34180314643325,41.459393450031065,41.620076103061606,40.78460273594367,0.02098748734687991,0.02925647752045222,0.010551565270507388,0.022702431988392127,0.03204528005412468,0.011401566546985197,40.570085334577655,36.51250965478434,39.85575823208482,47.347180866599444,39.424238296847236,46.57123448364058,35.71390545861236,30.46071911344283,35.01072520002742,43.044775888770545,33.65000120358146,42.26717932923834
M29851,324,1228.428,['difference'],1,stationary,0.0076567352042907,0.0086713799824412,0.0038273933430468,0.011901729359486,0.0143616810744832,0.0059600194835059,0.0183054541337635,0.0205765555844619,0.009220806813815,58.17238322337898,57.857961470532416,58.49177387262374,35.667036503496675,39.6214138340117,35.782200819326754,0.004369865834494719,0.005528019293445651,0.0021815062585227394,0.005007561337913128,0.005759222308120358,0.00250232528773443,76.12806651742817,73.13437970337436,76.3414817968606,63.28377412638931,61.50854997561924,63.39766565260457,72.64442989875388,72.01075620027798,72.86218724390429,57.92576703215011,59.898689587579476,58.01481363174217
M29973,324,183.614,"['difference', 'difference']",2,max_diff_reached,0.024911555827477,0.0320824771077218,0.0122204239845688,0.0190311418685121,0.0218481507952879,0.0095780624734471,0.0439254133025759,0.0451754439752823,0.0224440969967382,43.28668997175677,28.982486314299976,45.55172352737189,-30.89890243892503,-46.842986430875605,-27.5876412212488,0.020320226011143694,0.02874714027310475,0.009966120415037352,0.018909053408703913,0.026083264307366655,0.009296279744205476,53.73924914224526,36.36556114681746,55.59580580815647,-6.773551222191466,-31.576994970690098,-4.051528612034542,56.951905543948435,42.2622955921848,58.58029064142565,0.641519361537567,-19.384311064862118,2.941959608457335
M30172,192,810.987,['difference'],1,stationary,0.0242769608363705,0.0284872919792435,0.0120360508706128,0.0198657718120805,0.0238775308677158,0.0098812064060828,0.0177181208053691,0.0204696886343175,0.0088501255267184,-37.01769562951556,-39.168174407325104,-35.998645830233386,-22.20497177767601,-19.305853427920265,-21.80750382062155,0.04366600118936355,0.04995771527946617,0.02133607541873012,0.021895435358510386,0.02553944106772248,0.01084728069030063,-146.44826428845371,-144.05703560977423,-141.08217848794143,-119.80520868970204,-109.22479613255459,-115.9258145401738,-23.576510167350463,-24.767120418751862,-22.566404934628864,-10.216887446555859,-6.960142609442532,-9.776885984520293
M30240,469,1605.566,['difference'],1,stationary,0.05873428154627,0.0657638072673075,0.0287645725151485,0.0639145190150448,0.069629716865121,0.0312159178287981,0.1965944394876895,0.2040222613912888,0.0886884161738987,70.12413896378393,67.76635705395849,67.56670853299772,8.104946338648714,5.552097253679906,7.8528695747274195,0.0750056816485156,0.08638629381915809,0.0360260448782589,0.13471609020481481,0.14732969992595232,0.06288504297332823,61.84750604138406,57.65839804437803,59.37908643264114,-17.353119141614854,-24.065266539135994,-15.409212299448214,31.47512688768058,27.78743901706262,29.09441200300123,-110.77541109728773,-111.59026139851058,-101.45184683730146
M30431,251,5493.633,['detrend'],1,stationary,0.0507079929005854,0.0529762807009577,0.0259619371622668,0.0551687198714515,0.0575335204819544,0.0282981432309989,0.0873058382431708,0.0906414875811705,0.0457266189753563,41.91912715006564,41.55404758387617,43.223580172724674,8.085608985055327,7.921016726981089,8.255686776554642,0.1094194880613421,0.11528478028948798,0.058096084829109884,0.06243977508323257,0.06831301706378812,0.03235208555112143,-25.328947368420756,-27.18765254845264,-27.050908488160758,-98.33610117526776,-100.37845646112945,-105.29998860656393,28.48155823288632,24.633830614691725,29.248900802053356,-13.179669980966278,-18.73602813027016,-14.32582444378076
M30475,251,1685.23,"['difference', 'difference']",2,stationary,0.0218732186586845,0.025073270590399,0.0108056565717736,0.0259740259740259,0.0446354775482711,0.0128297801681793,0.0378787878787878,0.0540367434321209,0.0189985404344767,42.2547027410729,53.59958983854166,43.12375411658131,15.78810816406463,43.82658824858895,15.776759771971316,0.02215953301485573,0.023692256642292242,0.01100446467523891,0.022300765687978386,0.025757445409785678,0.011020807727957996,41.49883284078075,56.155284094694494,42.07731529065738,14.685797892805194,46.920570936716835,14.227176685907498,41.12597858373693,52.33346094932369,41.99129261551846,14.142052101282967,42.2937832760269,14.099792954426107
M30482,251,208.327,"['difference', 'difference']",2,stationary,0.0307465906221934,0.0349506989094127,0.0155499923655453,0.0242024202420242,0.0266081113805232,0.0121927735188777,0.0214521452145214,0.0279068226489897,0.0108387562355237,-43.32641474653258,-25.24069597252412,-43.46657520150327,-27.039322161699346,-31.353550086971158,-27.53449690072272,0.06038568060768173,0.06570297310930776,0.031245417698640768,0.04700488724284534,0.050823878671577005,0.02406035007046454,-181.4901726788863,-135.43695366439854,-188.2749368994465,-149.50265305628497,-146.92836018944772,-156.26177383074028,-119.11508976280267,-82.11990419273675,-121.9844191311127,-94.2156477443019,-91.00896694524302,-97.33287125535985
M30731,251,2085.665,"['detrend', 'detrend']",2,max_diff_reached,0.0205031026827361,0.0255931362241215,0.0101749636015474,0.0132450331125827,0.0165562913907284,0.0066341960882947,0.0149006622516556,0.0210727186446322,0.0074605648224778,-37.59860022636281,-21.45151584720111,-36.38328790993637,-54.79842525465816,-54.58254279369442,-53.37146303980816,0.018829562029913326,0.021631363639969217,0.009449130260095046,0.026006035818070407,0.029063172789742266,0.013102626417959728,-26.367282956307463,-2.6510342816128305,-26.654355064725582,-42.163193325846485,-30.65343638541469,-42.430674860017845,-74.52939593460619,-37.91847781892848,-75.62512664568055,-96.34557042643279,-75.54156365004413,-97.5013436982644
M30874,345,16779.347,['difference'],1,stationary,0.0663718582906887,0.0801448844655591,0.0340014542684868,0.1259872132380594,0.150946611134053,0.0641212247918425,0.1005077096652877,0.1187010768575376,0.0525468520559837,33.96341582976936,32.481754515380494,35.29307096786406,47.31857576270406,46.90514489630782,46.973167810087645,0.06853368206320437,0.08506756390944653,0.03453923398475819,0.06216371997109658,0.07976261191031203,0.031124715062490975,31.8125124018483,28.33463169711364,34.26964197977093,45.60266847580285,43.643939224379444,46.13447560166962,38.15029694924385,32.80380092419772,40.76768855852576,50.65870704383707,47.158395070243564,51.45957494802772
M30927,384,3171.822,['difference'],1,stationary,0.0689101272338162,0.0858825744059375,0.0345275674571218,0.1413660348368054,0.1635950274611355,0.0676024240963693,0.0910978705706686,0.1249844362769552,0.0467211179454647,24.355940701863396,31.28538483333329,26.098584589897605,51.2541132575679,47.50294325031346,48.92554827930183,0.1055453649616861,0.1218350265207093,0.051814287665104465,0.10368820923150011,0.12074563398764816,0.049900004032098766,-15.859310761616484,2.5198415499247226,-10.901215432354972,25.338950700902878,25.526448809910757,23.354393932321667,-13.820672845546532,3.3914641019096172,-6.803959807521358,26.65267201474598,26.19235690624329,26.18607291217131
M31075,384,20335.294,['difference'],1,stationary,0.1043595565800079,0.1300015742892686,0.0525112330677376,0.0984821121809836,0.1136180399007208,0.0494855011448002,0.1138195625170685,0.1483623855228924,0.0581279905138276,8.311405990197846,12.375651125393034,9.66274147177668,-5.968032436411472,-14.41983544414578,-6.114380683109084,0.08303373137694184,0.1122858391004554,0.042338244326447075,0.1336777680499497,0.17007636831624962,0.07108614706833223,27.047926085210516,24.316504682293864,27.163757163813244,15.686484034432363,1.1725257726937215,14.44313314608948,-17.447093534473264,-14.635773560008392,-22.292455734250982,-35.73812044596076,-49.691341678541534,-43.65045401950378
M31288,348,13507.213,['difference'],1,stationary,0.4116932105037372,0.4613599954553448,0.1745202237199646,0.2395243952439524,0.2880194028450736,0.1132312483127772,0.1832718327183272,0.2022592073247793,0.087210868947696,-124.63528868425392,-128.10333411151578,-100.11292838353864,-71.87944889055376,-60.18365113530617,-54.12726285405744,0.4531551021455883,0.500599199278688,0.1870035966681074,0.49005887318157204,0.5434875430677474,0.19825257492868997,-147.25845506333104,-147.50378778793834,-114.42693889480825,-89.18954024873162,-73.80745683580271,-65.1519341653373,-167.39453952793158,-168.7084312532868,-127.32553559074194,-104.59664356211134,-88.69823966689174,-75.08645173729735
M31460,336,3753.412,['difference'],1,stationary,0.1319530176912479,0.1608416514087614,0.0675099296624225,0.2532915360501567,0.2813405837262976,0.1402915855768832,0.174294670846395,0.1998559833678038,0.0942182311462477,24.29314272750341,19.52122288340129,28.347275425249656,47.90468732239096,42.8302702445388,51.87884620106069,0.0625800156945484,0.07682297891735408,0.03202627733979321,0.09060331939053375,0.10909033605193667,0.047370656598365576,64.09527876517818,61.56083114310701,66.00840734307431,75.29328588296913,72.69395765806352,77.17163348885096,48.01716027773334,45.41552661389531,49.72240932348246,64.22963009210363,61.22481349577873,66.23414269389285
M31467,348,7947.295,['difference'],1,stationary,0.0753720535337476,0.0895973683362162,0.036435563015563,0.0467317806160781,0.0607646021238333,0.0235292067839125,0.0595041322314049,0.0730166672096222,0.0297824653292153,-26.666923299770406,-22.708104546860167,-22.33897567848839,-61.286500407424704,-47.44993829404839,-54.852491842074535,0.10719952014117358,0.1319280555660536,0.05035716187632022,0.11430306515278413,0.14114579176558648,0.05335919899699548,-80.15474912613911,-80.6821108217714,-69.08325526336479,-129.39318538247934,-117.11333729659744,-114.0198024471894,-92.09265115954017,-93.30626439080496,-79.16313645349044,-144.59385806809613,-132.2829193844516,-126.77857136041868
M31591,417,664.7,['difference'],1,stationary,0.0096772117343638,0.0136350556640556,0.0047894159962983,0.029502625888168,0.0358959647814835,0.0148664743026952,0.0658188308790718,0.0768432704748455,0.0342443692620889,85.29719898528175,82.25601854293923,86.0140043472765,67.19881216320857,62.01507398656372,67.7837804796122,0.04782802130183775,0.05172929401380397,0.0231830770254107,0.06228670693904047,0.06817709826787546,0.02985505184023615,27.333833398360362,32.68207652518193,32.3010540857702,-62.11445544926607,-44.10893906517286,-55.941997768817,5.366433728549297,11.277724325654376,12.817632552257457,-111.12258676615119,-89.92970012897884,-100.82133283493863
M31657,312,2046.949,['difference'],1,stationary,0.0504457604917939,0.0632724918763365,0.0252724114274352,0.0500362581580855,0.0576402086997466,0.0251222288044662,0.0645395213923132,0.0769151683669196,0.0323991402559173,21.837411552602426,17.737303031700343,21.99666031934419,-0.8184111857736894,-9.771448271343024,-0.5978077189646108,0.0703923739262266,0.0780743585207251,0.03545036268485949,0.06628890786551025,0.07396430051564619,0.0333775916286071,-9.068633308164713,-1.5071021469726846,-9.417603074775784,-40.68272991922698,-35.45120720749287,-41.11153497080309,-2.710566232066004,3.836522644267585,-3.0199917805260243,-32.481744850056174,-28.32066743708954,-32.86078989406098
M31681,288,21721.508,['difference'],1,stationary,0.0801913207357456,0.0918715034282495,0.03914693106007,0.0708115556654903,0.0892964503893233,0.0356613335243946,0.0555651640183152,0.0699549632259504,0.0274844961134689,-44.31941694496407,-31.329499997748428,-42.432777004362926,-13.246093779615247,-2.883712653413699,-9.774164876058403,0.10118380000969165,0.1149299062959336,0.04832192872924735,0.06520915858658047,0.08257519418288231,0.032207795145361644,-82.09934551140675,-64.29128255663115,-75.81522517186325,-42.89164961673499,-28.70601887852326,-35.50230446708367,-17.356188429654328,-18.04050831414106,-17.185321544163468,7.911698911651133,7.526901883710944,9.684265947796145
M31901,445,2837.313,['difference'],1,stationary,0.0535883616129979,0.0555768657572368,0.0261181479740301,0.0324236551254517,0.0348437601430541,0.015993175916598,0.0202189513383269,0.0254492603459666,0.0100365257264211,-165.04026206055536,-118.38302961148766,-160.2309672287717,-65.27551075181647,-59.50306605561818,-63.30807658361416,0.05755361659909324,0.06000586859891711,0.027977655575051552,0.05701663897821214,0.05939379889603827,0.027728560662444945,-184.65183795163014,-135.78629706001382,-178.75837055247638,-77.5050233430197,-72.21410190105138,-74.93495801553615,-181.99602454224123,-133.3812381523751,-176.27648668751635,-75.84889414104212,-70.4574898122127,-73.37745052668217
M32053,97,11607.265,['difference'],1,stationary,0.3424291487395029,0.4316782519511081,0.1799671245709019,0.3204449620489257,0.3849152738569267,0.1666796425167449,0.3602882306830534,0.4575378219582095,0.1933209839810072,4.956887409197983,5.6518977811332345,6.907609890614516,-6.8605187455624925,-12.148901659735978,-7.97186858186483,0.24845818622746238,0.2991421873853445,0.12686745986094328,0.22334611614309116,0.23873342829253308,0.11585906420436437,31.03905010818081,34.6191346313076,34.37470819339128,22.464630232031027,22.283627670089324,23.8854499893723,38.009044669691306,47.82214347422005,40.06906967960243,30.30125525612396,37.97766820204945,30.4899731875025
M32243,100,17171.646,"['difference', 'difference']",2,max_diff_reached,0.3234364172977845,0.4312535011263318,0.1634971766905304,0.308678466271191,0.4031377153199426,0.1554195012142273,0.4560603228739283,0.5526549391661751,0.2597894374727594,29.08034286788983,21.966950702188463,37.065502631270704,-4.7810108702651855,-6.974238514021349,-5.197337150869504,0.38550325219702897,0.49271303113106807,0.20771499229075663,0.4005452988760925,0.4966841691847676,0.18689612235128564,15.470995203501591,10.846172500610445,20.04486621495653,-24.88828807978564,-22.219532533698995,-33.647959662697815,12.172737073025784,10.127615988713341,28.058613864590665,-29.761335059955712,-23.204589972581367,-20.252684438660996
M32319,100,3559.811,['difference'],1,stationary,0.3267958107901604,0.3953933820021337,0.1791162386710989,0.3685403868982196,0.4333571285530007,0.2089903265431153,0.3497158638212551,0.4108198112219608,0.2006843233304983,6.55390715784329,3.755035370359102,10.747269294114126,11.32700175939954,8.76038353808318,14.294483561110304,0.9038147787161037,1.039909083118571,0.6807843069808238,0.5473753625286016,0.6254285425817506,0.36604521069648355,-158.4426021857724,-153.13021785035613,-239.2314335682662,-145.24171864119515,-139.96584216599257,-225.7491953056382,-56.52002644305928,-52.239138789691765,-82.3985075773256,-48.52520428914923,-44.32173867084758,-75.14935583440383
M32416,86,13527.807,['detrend'],1,stationary,0.7346087216431931,0.8277891890729387,0.3140835972256648,1.0432567866577194,1.1332372013980216,0.3828185273525319,1.1912863868924273,1.3084099457196423,0.4036626160059036,38.33483453466777,36.73319346272289,22.19155681707434,29.58505220975765,26.953581469816378,17.95496435405544,0.7148380639482197,0.9194191546222957,0.2861242037963547,1.1819987391818214,1.300927559178084,0.40241527885329226,39.99444031145726,29.73003930227668,29.11798307520998,31.480142464412275,18.86789866339974,25.258527643604044,0.7796318175710449,0.5718686689929505,0.30900487267146015,-13.298926429090338,-14.797463194218352,-5.119070813078487
M32526,93,2152.034,['difference'],1,stationary,0.5809182461416976,0.7643749296333926,0.2943864903490493,0.5600971134276983,0.7449080652042201,0.2893262086789844,0.8136777893389002,1.0118428530617043,0.3397204489936442,28.605861711712187,24.457149910137357,13.344489205429912,-3.717414750913027,-2.613324427335273,-1.748988345428263,0.521989395219377,0.5805865717993544,0.5151604331808898,0.41243112037618257,0.48242205916043834,0.32457493004887383,35.848145044799026,42.620875361962064,-51.642456233339054,6.803769791832806,22.059298466558587,-78.05522546091731,49.312722335548074,52.322432510078784,4.458229991640479,26.364355307568925,35.23736932178604,-12.183037800422321
M32611,100,6972.748,"['difference', 'difference']",2,max_diff_reached,0.4733502558554445,0.533955876496769,0.24257864607247,0.6240524487181737,0.6785371590963055,0.302160620188718,0.8582708943831264,0.9593158096020904,0.3583579644816835,44.84838540451028,44.33992735736881,32.30828665317169,24.148962666884323,21.30779142473109,19.718643044561983,0.5382274925030618,0.659783559028262,0.2528585076678336,0.6249476571662985,0.7000917468790276,0.29189213761207294,37.289322517466076,31.223529058493238,29.439685250595915,13.752843433496567,2.7638280109846978,16.31652479733864,27.185267349014165,27.021764900401774,18.547327939465337,-0.14345083493601246,-3.1766259951671794,3.398352363134458
