unique_id,size,complexity,transformations,n_transformations,final_status,nmae_AutoARIMA,nrmse_AutoARIMA,smape_AutoARIMA,nmae_naive,nrmse_naive,smape_naive,nmae_seasonal_naive,nrmse_seasonal_naive,smape_seasonal_naive,%nmae_arima_vs_snaive,%nrmse_arima_vs_snaive,%smape_arima_vs_snaive,%nmae_arima_vs_naive,%nrmse_arima_vs_naive,%smape_arima_vs_naive
M13110,96,2473.455,['difference'],1,stationary,0.031139911008535453,0.03641958709988382,0.0155750667528253,0.029049214384777387,0.03284898799600981,0.01451799085373479,0.0410985486236752,0.058902663582362076,0.02092111642344178,24.231117517865293,38.16988080860002,25.55336704988801,-7.197084905861171,-10.869738526823811,-7.28114454500139
M13194,192,914.002,['difference'],1,stationary,0.07142821185528427,0.07486408882523238,0.03693769920033222,0.06536976112144186,0.06845287829780242,0.03368274487692347,0.05521384637390932,0.06434558311335109,0.02848981825494053,-29.366484217692296,-16.346896248266027,-29.65228092996595,-9.26797135236155,-9.365874287328229,-9.663566123551778
M13230,120,2392.047,"['difference', 'difference']",2,stationary,0.02391674022657507,0.03127493874439808,0.01198429454886653,0.03576409599247054,0.04236527507129187,0.01806933793631194,0.05744405910440168,0.060019305993076505,0.029562767018801672,58.36516325716538,47.89186874635674,59.46152624602218,33.12639516567037,26.17789288097641,33.67607274208411
M13378,120,234.602,"['detrend', 'detrend']",2,max_diff_reached,0.007892564276048293,0.009144877740277137,0.00394343845730089,0.03164026095060578,0.03461668910330885,0.016024148839007612,0.026607642124883504,0.02984286961321549,0.013455306668530127,70.33722778213723,69.35657375178337,70.69231824701565,75.05531231752632,73.58245985632686,75.39065258991248
M13713,87,1208.048,['detrend'],1,stationary,0.09475812172897799,0.10200064005508241,0.04557257119742339,0.09475812172897799,0.10200064005508241,0.04557257119742339,0.09310141198695714,0.10454743656862232,0.04766444968962733,-1.7794679013600216,2.4360200470991513,4.388760398631382,0.0,0.0,0.0
M13737,88,2829.783,"['difference', 'detrend']",2,stationary,0.1383308578945217,0.16890174960703672,0.07094154290527921,0.16844725490499235,0.20296251034965074,0.08837100343606766,0.21835526214072573,0.2485326781886889,0.11963990020805595,36.64871799362905,32.040425895702725,40.70411060030092,17.878829208262786,16.781799103655317,19.723053776794398
M13739,88,898.748,['difference'],1,stationary,0.028939744823441697,0.034198643565286,0.014479305845883195,0.054661501680953586,0.0661402854253549,0.027743486783256895,0.0730426555034314,0.08976146892455249,0.037838564946691924,60.37966497250068,61.90053040015299,61.733998458234176,47.05644021205963,48.29377686329739,47.810071751250064
M13763,88,29844.153,['detrend'],1,stationary,0.47361612912242806,0.4985829514664431,0.20794102437381923,0.4839792145172588,0.5079868008102103,0.21155081058025815,0.3799920724125386,0.45553810623804164,0.19496410883537527,-24.638423669072363,-9.449230402232994,-6.656053576200259,2.1412253014145026,1.8511995447063962,1.706344776717102
M14066,109,6328.211,['difference'],1,stationary,0.240926506317371,0.27109551685638433,0.14191906864704132,0.07218856747747655,0.0872933156819234,0.03562133155325102,0.2611688459117225,0.33574466857269497,0.11063391186879282,7.750671610040966,19.25545146886313,-28.278089647007498,-233.74606913004908,-210.55701658096427,-298.41034138458224
M14125,310,7842.554,['difference'],1,stationary,0.060418103146493964,0.07595833160512375,0.030078658718985282,0.07298687555145329,0.09708216621580415,0.03666256895514673,0.15242006819410797,0.1737667182863215,0.08180025167569978,60.36079509585897,56.287180678658764,63.22913670457485,17.22059248323182,21.758717830547976,17.958125750042928
M14259,290,1702.35,['difference'],1,stationary,0.025487085507515113,0.029237773164984177,0.012745669966822337,0.02892994636040012,0.033973568140642535,0.014589826827478166,0.03597719108906106,0.043791390947197986,0.018301808153558627,29.15765590364693,33.23397011929129,30.358411257064493,11.900681771044221,13.939645538711998,12.640018846437462
M14370,306,10989.61,['difference'],1,stationary,0.21010126948192442,0.2751956440406897,0.1140211728450326,0.22680233434913374,0.30915317664031694,0.12070016189009097,0.2467626697624393,0.28526653460249696,0.13502787961146578,14.856947493642025,3.530344201026066,15.557310702707216,7.363709423510661,10.984047768376971,5.533537768690175
M14563,417,16338.335,['difference'],1,stationary,0.15513013573487067,0.17351801586659113,0.08282588344005652,0.20075179137789265,0.22831203257319097,0.10839347828368823,0.21561141783155174,0.23663080124044178,0.12445897034013408,28.0510571772839,26.67141599614558,33.45125448675852,22.72540400755097,23.99961845595426,23.587761227401526
M14564,417,4558.087,['difference'],1,stationary,0.05621426713982119,0.07050168914362251,0.027695743574277246,0.1056419981897332,0.14775054835355678,0.053107863729836585,0.11719322442998147,0.1310012413693691,0.06297790855034602,52.03283516325887,46.18242666507486,56.02308140776599,46.78795545038795,52.28329780887386,47.85001386015557
M14884,100,9259.748,"['difference', 'difference']",2,max_diff_reached,0.05374109286241083,0.07487139129340824,0.02638111815975412,0.05811466427030211,0.07546277643308072,0.028599288996065137,0.07894151997307378,0.1029560728465137,0.03845580538531702,31.922905866594135,27.278314699293105,31.398867101020816,7.5257621510966475,0.7836779504089854,7.756034902183075
M14935,193,938.216,['difference'],1,stationary,0.04526304637390863,0.0517649722309728,0.022673838786264392,0.13821832456426664,0.15763322387004264,0.06629870472299741,0.01717777546437327,0.023713885596354074,0.008398289215781136,-163.4977181287778,-118.289710560683,-169.9816379704836,67.25249961132114,67.16112824435454,65.80047999278727
M14977,193,5746.453,"['difference', 'detrend']",2,stationary,0.09341355439469354,0.1110886166147884,0.04711049551961663,0.1548545708535085,0.1714691122355045,0.08041211080444238,0.2373727179300097,0.2672477652801082,0.13041612926580037,60.64688679925007,58.43234965936796,63.876787491828566,39.67659212135094,35.21362817682664,41.41368128715507
M15009,193,1962.347,['difference'],1,stationary,0.041035200898774916,0.05088935300504354,0.02105970395242303,0.04749057717375182,0.05862894991583547,0.023613916201796554,0.12571242310714972,0.14519457904927346,0.05834597888586252,67.35787928946452,64.95092768733903,63.905474970913744,13.59296234989708,13.200981634333333,10.816555066707657
